point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,mean_ET_apr_sep_mm_1990_2020
2924,ETH,ET08013,9672622,4175741,38.45833333,Ethiopia,Oromia,West Shewa,38.45833333,9.458333333,1167.344121,398.7911318709678
2925,ETH,ET08013,9672623,4175742,38.54166667,Ethiopia,Oromia,West Shewa,38.54166667,9.458333333,1064.765299,398.4694149032258
2926,ETH,ET08010,9672624,4175743,38.625,Ethiopia,Oromia,North Shewa (K4),38.625,9.458333333,1081.785443,400.73854645161293
2927,ETH,ET08010,9672625,4175744,38.70833333,Ethiopia,Oromia,North Shewa (K4),38.70833333,9.458333333,1133.23895,378.57091596774194
2928,ETH,ET08010,9672626,4175745,38.79166667,Ethiopia,Oromia,North Shewa (K4),38.79166667,9.458333333,1134.245764,378.57091596774194
2929,ETH,ET08010,9672627,4175746,38.875,Ethiopia,Oromia,North Shewa (K4),38.875,9.458333333,1093.862811,354.78043638709676
2930,ETH,ET08010,9672628,4175747,38.95833333,Ethiopia,Oromia,North Shewa (K4),38.95833333,9.458333333,1083.804679,363.00361767741936
2931,ETH,ET08010,9672629,4175748,39.04166667,Ethiopia,Oromia,North Shewa (K4),39.04166667,9.458333333,1067.267594,365.0515223548387
2932,ETH,ET08010,9672630,4175749,39.125,Ethiopia,Oromia,North Shewa (K4),39.125,9.458333333,1048.559381,366.98410012903224
2933,ETH,ET08010,9672631,4175750,39.20833333,Ethiopia,Oromia,North Shewa (K4),39.20833333,9.458333333,1024.383418,366.24928870967744
2934,ETH,ET08010,9672632,4175751,39.29166667,Ethiopia,Oromia,North Shewa (K4),39.29166667,9.458333333,999.3635589,366.24928870967744
2935,ETH,ET08010,9672633,4175752,39.375,Ethiopia,Oromia,North Shewa (K4),39.375,9.458333333,992.8893226,363.82824270967745
2936,ETH,ET03006,9672634,4175753,39.45833333,Ethiopia,Amhara,North Shewa (K3),39.45833333,9.458333333,1019.168768,377.1188905258064
2937,ETH,ET03006,9672635,4175754,39.54166667,Ethiopia,Amhara,North Shewa (K3),39.54166667,9.458333333,1054.96963,390.0684777419355
2938,ETH,ET03006,9672636,4175755,39.625,Ethiopia,Amhara,North Shewa (K3),39.625,9.458333333,885.033628,352.536462016129
2939,ETH,ET03006,9672637,4175756,39.70833333,Ethiopia,Amhara,North Shewa (K3),39.70833333,9.458333333,912.8606396,360.75791030000005
2940,ETH,ET03006,9672638,4175757,39.79166667,Ethiopia,Amhara,North Shewa (K3),39.79166667,9.458333333,900.3826438,360.75791030000005
2941,ETH,ET02003,9672639,4175758,39.875,Ethiopia,Afar,Afar Zone 3,39.875,9.458333333,763.8015221,363.0204818193548
2942,ETH,ET02003,9672642,4175761,40.125,Ethiopia,Afar,Afar Zone 3,40.125,9.458333333,516.8477421,369.873196967742
2943,ETH,ET02003,9672643,4175762,40.20833333,Ethiopia,Afar,Afar Zone 3,40.20833333,9.458333333,461.0196062,355.0203123903226
2944,ETH,ET02003,9672644,4175763,40.29166667,Ethiopia,Afar,Afar Zone 3,40.29166667,9.458333333,433.3360742,355.0203123903226
2945,ETH,ET10008,9672651,4175770,40.875,Ethiopia,Somali,Shinile,40.875,9.458333333,716.3267712,363.1027666064516
2946,ETH,ET10008,9672652,4175771,40.95833333,Ethiopia,Somali,Shinile,40.95833333,9.458333333,667.9779943,379.9183529032258
2947,ETH,ET10008,9672654,4175773,41.125,Ethiopia,Somali,Shinile,41.125,9.458333333,763.1175433,406.9552949483871
2948,ETH,ET08012,9672655,4175774,41.20833333,Ethiopia,Oromia,West Harerghe,41.20833333,9.458333333,741.1208292,412.6430993967742
2949,ETH,ET08004,9672656,4175775,41.29166667,Ethiopia,Oromia,East Harerghe,41.29166667,9.458333333,773.6697356,412.6430993967742
2950,ETH,ET08004,9672657,4175776,41.375,Ethiopia,Oromia,East Harerghe,41.375,9.458333333,808.7038594,414.4212592677419
2951,ETH,ET08004,9672658,4175777,41.45833333,Ethiopia,Oromia,East Harerghe,41.45833333,9.458333333,864.7986558,414.73027645161295
2952,ETH,ET08004,9672659,4175778,41.54166667,Ethiopia,Oromia,East Harerghe,41.54166667,9.458333333,927.1352952,410.99496058064517
2953,ETH,ET08004,9672660,4175779,41.625,Ethiopia,Oromia,East Harerghe,41.625,9.458333333,907.5146239,414.3646082903226
2954,ETH,ET08004,9672661,4175780,41.70833333,Ethiopia,Oromia,East Harerghe,41.70833333,9.458333333,904.1199491,409.40007525806453
2955,ETH,ET08004,9672662,4175781,41.79166667,Ethiopia,Oromia,East Harerghe,41.79166667,9.458333333,886.7028072,409.40007525806453
2956,ETH,ET08004,9672663,4175782,41.875,Ethiopia,Oromia,East Harerghe,41.875,9.458333333,865.0771474,408.33568696774194
2957,ETH,ET08004,9672664,4175783,41.95833333,Ethiopia,Oromia,East Harerghe,41.95833333,9.458333333,955.5559339,414.72230538709675
2958,ETH,ET08004,9672665,4175784,42.04166667,Ethiopia,Oromia,East Harerghe,42.04166667,9.458333333,962.3006672,407.5613165483871
2959,ETH,ET08004,9672666,4175785,42.125,Ethiopia,Oromia,East Harerghe,42.125,9.458333333,929.0335776,397.6417051935484
2960,ETH,ET08004,9672667,4175786,42.20833333,Ethiopia,Oromia,East Harerghe,42.20833333,9.458333333,876.8619786,382.78715145161294
2961,ETH,ET08004,9672668,4175787,42.29166667,Ethiopia,Oromia,East Harerghe,42.29166667,9.458333333,900.5402278,382.78715145161294
2962,ETH,ET08004,9672669,4175788,42.375,Ethiopia,Oromia,East Harerghe,42.375,9.458333333,789.3639752,372.7086869354839
2963,ETH,ET08004,9672670,4175789,42.45833333,Ethiopia,Oromia,East Harerghe,42.45833333,9.458333333,637.1209485,392.6187633548387
2964,ETH,ET10005,9672671,4175790,42.54166667,Ethiopia,Somali,Jijiga,42.54166667,9.458333333,625.5434331,397.98299738709676
2965,ETH,ET10005,9672672,4175791,42.625,Ethiopia,Somali,Jijiga,42.625,9.458333333,664.8671255,418.74430906451613
2966,ETH,ET10005,9672673,4175792,42.70833333,Ethiopia,Somali,Jijiga,42.70833333,9.458333333,606.2869565,412.0710575483871
2967,ETH,ET10005,9672674,4175793,42.79166667,Ethiopia,Somali,Jijiga,42.79166667,9.458333333,569.4693805,412.0710575483871
2968,ETH,ET10005,9672675,4175794,42.875,Ethiopia,Somali,Jijiga,42.875,9.458333333,541.3795582,410.9131615806452
2969,ETH,ET10005,9672676,4175795,42.95833333,Ethiopia,Somali,Jijiga,42.95833333,9.458333333,511.8791252,403.8195183225806
2970,ETH,ET10005,9672677,4175796,43.04166667,Ethiopia,Somali,Jijiga,43.04166667,9.458333333,491.81694,416.11830512903225
2971,ETH,ET10005,9672678,4175797,43.125,Ethiopia,Somali,Jijiga,43.125,9.458333333,464.6955347,397.1091152258065
2972,ETH,ET10005,9672679,4175798,43.20833333,Ethiopia,Somali,Jijiga,43.20833333,9.458333333,437.9918309,389.32793896774194
2973,ETH,ET10005,9672680,4175799,43.29166667,Ethiopia,Somali,Jijiga,43.29166667,9.458333333,398.4605653,389.32793896774194
2974,ETH,ET10005,9672681,4175800,43.375,Ethiopia,Somali,Jijiga,43.375,9.458333333,377.4631322,362.62372258064516
2975,ETH,ET04001,9682570,4180009,34.125,Ethiopia,Benishangul Gumuz,Asosa,34.125,9.375,1112.436679,470.52196687096773
2976,ETH,ET04001,9682573,4180012,34.375,Ethiopia,Benishangul Gumuz,Asosa,34.375,9.375,1376.288044,472.87794141935484
2977,ETH,ET08014,9682574,4180013,34.45833333,Ethiopia,Oromia,West Wellega,34.45833333,9.375,1412.460684,457.24824519354837
2978,ETH,ET08014,9682575,4180014,34.54166667,Ethiopia,Oromia,West Wellega,34.54166667,9.375,1386.798425,453.9985762258064
2979,ETH,ET08014,9682576,4180015,34.625,Ethiopia,Oromia,West Wellega,34.625,9.375,1386.806831,480.5420479677419
2980,ETH,ET08014,9682577,4180016,34.70833333,Ethiopia,Oromia,West Wellega,34.70833333,9.375,1408.876493,491.7944884516129
2981,ETH,ET08014,9682578,4180017,34.79166667,Ethiopia,Oromia,West Wellega,34.79166667,9.375,1419.073995,491.7944884516129
2982,ETH,ET08014,9682579,4180018,34.875,Ethiopia,Oromia,West Wellega,34.875,9.375,1462.552216,513.6952156774194
2983,ETH,ET08014,9682580,4180019,34.95833333,Ethiopia,Oromia,West Wellega,34.95833333,9.375,1508.495946,524.7738083225806
2984,ETH,ET08014,9682581,4180020,35.04166667,Ethiopia,Oromia,West Wellega,35.04166667,9.375,1576.80382,517.9380308064516
2985,ETH,ET08014,9682582,4180021,35.125,Ethiopia,Oromia,West Wellega,35.125,9.375,1609.838013,489.06101593548385
2986,ETH,ET08014,9682583,4180022,35.20833333,Ethiopia,Oromia,West Wellega,35.20833333,9.375,1622.719789,495.652246
2987,ETH,ET08014,9682584,4180023,35.29166667,Ethiopia,Oromia,West Wellega,35.29166667,9.375,1620.924763,495.652246
2988,ETH,ET08014,9682585,4180024,35.375,Ethiopia,Oromia,West Wellega,35.375,9.375,1664.884362,496.14934377419354
2989,ETH,ET08014,9682586,4180025,35.45833333,Ethiopia,Oromia,West Wellega,35.45833333,9.375,1735.032887,504.8444288709677
2990,ETH,ET08014,9682587,4180026,35.54166667,Ethiopia,Oromia,West Wellega,35.54166667,9.375,1838.017201,461.163116
2991,ETH,ET08014,9682588,4180027,35.625,Ethiopia,Oromia,West Wellega,35.625,9.375,1856.036699,465.0087531612903
2992,ETH,ET08014,9682589,4180028,35.70833333,Ethiopia,Oromia,West Wellega,35.70833333,9.375,1779.19643,494.7826556129032
2993,ETH,ET04002,9682590,4180029,35.79166667,Ethiopia,Benishangul Gumuz,Kemashi,35.79166667,9.375,1638.932932,494.7826556129032
2994,ETH,ET04002,9682591,4180030,35.875,Ethiopia,Benishangul Gumuz,Kemashi,35.875,9.375,1594.79093,523.7230375483871
2995,ETH,ET04002,9682592,4180031,35.95833333,Ethiopia,Benishangul Gumuz,Kemashi,35.95833333,9.375,1489.664225,498.37706467741936
2996,ETH,ET04002,9682593,4180032,36.04166667,Ethiopia,Benishangul Gumuz,Kemashi,36.04166667,9.375,1472.367678,518.2731216129032
2997,ETH,ET04002,9682594,4180033,36.125,Ethiopia,Benishangul Gumuz,Kemashi,36.125,9.375,1563.230418,495.0959886129032
2998,ETH,ET04002,9682595,4180034,36.20833333,Ethiopia,Benishangul Gumuz,Kemashi,36.20833333,9.375,1602.865863,454.36725903225806
2999,ETH,ET04002,9682596,4180035,36.29166667,Ethiopia,Benishangul Gumuz,Kemashi,36.29166667,9.375,1633.460366,454.36725903225806
3000,ETH,ET08006,9682597,4180036,36.375,Ethiopia,Oromia,East Wellega,36.375,9.375,1680.770842,466.89717141935483
