point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,whea_a,maiz_a,barl_a,sorg_a
2699,ETH,ET04001,9652578,4167057,34.79166667,Ethiopia,Benishangul Gumuz,Asosa,34.79166667,9.625,1256.827199,660.7,3313.4,839.3,1777.2
2700,ETH,ET08014,9652579,4167058,34.875,Ethiopia,Oromia,West Wellega,34.875,9.625,1390.96692,0,5154.6,0,3904.5
2701,ETH,ET08014,9652580,4167059,34.95833333,Ethiopia,Oromia,West Wellega,34.95833333,9.625,1515.499019,0,5597.3,0,4289.3
2702,ETH,ET08014,9652581,4167060,35.04166667,Ethiopia,Oromia,West Wellega,35.04166667,9.625,1579.878681,2152.7,3006.2,1318,2703.2
2703,ETH,ET08014,9652582,4167061,35.125,Ethiopia,Oromia,West Wellega,35.125,9.625,1599.202803,2279.8,2463.9,1349.5,2182.6
2704,ETH,ET08014,9652583,4167062,35.20833333,Ethiopia,Oromia,West Wellega,35.20833333,9.625,1598.137059,2361.7,2574.9,1360,2220.1
2705,ETH,ET08014,9652584,4167063,35.29166667,Ethiopia,Oromia,West Wellega,35.29166667,9.625,1607.664845,2023.4,1894.2,1086.9,1697.8
2706,ETH,ET08014,9652585,4167064,35.375,Ethiopia,Oromia,West Wellega,35.375,9.625,1722.245314,2305.4,2239.6,1344.2,1574.7
2707,ETH,ET08014,9652586,4167065,35.45833333,Ethiopia,Oromia,West Wellega,35.45833333,9.625,1823.77802,2375.1,2999.7,1454.5,2807.7
2708,ETH,ET08014,9652587,4167066,35.54166667,Ethiopia,Oromia,West Wellega,35.54166667,9.625,1765.158051,3077,3926.4,1732.8,3281.1
2709,ETH,ET08014,9652588,4167067,35.625,Ethiopia,Oromia,West Wellega,35.625,9.625,1786.994423,378.5,526.9,210,472.6
2710,ETH,ET04002,9652589,4167068,35.70833333,Ethiopia,Benishangul Gumuz,Kemashi,35.70833333,9.625,1451.465085,0,2357.2,0,2218.8
2711,ETH,ET04002,9652590,4167069,35.79166667,Ethiopia,Benishangul Gumuz,Kemashi,35.79166667,9.625,1451.918307,0,3577.8,0,3426
2712,ETH,ET04002,9652591,4167070,35.875,Ethiopia,Benishangul Gumuz,Kemashi,35.875,9.625,1462.757017,0,2678.2,0,2531.5
2713,ETH,ET04002,9652592,4167071,35.95833333,Ethiopia,Benishangul Gumuz,Kemashi,35.95833333,9.625,1349.007759,0,2007.3,0,2072.9
2714,ETH,ET04002,9652593,4167072,36.04166667,Ethiopia,Benishangul Gumuz,Kemashi,36.04166667,9.625,1297.865832,0,1841.1,0,1823.7
2715,ETH,ET04002,9652594,4167073,36.125,Ethiopia,Benishangul Gumuz,Kemashi,36.125,9.625,1376.042621,0,1939.8,0,1949.7
2716,ETH,ET08006,9652596,4167075,36.29166667,Ethiopia,Oromia,East Wellega,36.29166667,9.625,1416.795965,0,1759.8,0,1148.7
2717,ETH,ET08006,9652597,4167076,36.375,Ethiopia,Oromia,East Wellega,36.375,9.625,1429.574441,0,2137.4,0,1224.4
2718,ETH,ET08006,9652598,4167077,36.45833333,Ethiopia,Oromia,East Wellega,36.45833333,9.625,1466.535658,0,2171,0,1564.5
2719,ETH,ET08006,9652599,4167078,36.54166667,Ethiopia,Oromia,East Wellega,36.54166667,9.625,1511.599317,0,4517.5,0,3461.8
2720,ETH,ET08006,9652600,4167079,36.625,Ethiopia,Oromia,East Wellega,36.625,9.625,1633.63131,0,5053.5,0,4210.1
2721,ETH,ET08006,9652601,4167080,36.70833333,Ethiopia,Oromia,East Wellega,36.70833333,9.625,1622.645916,0,4330,0,3389.1
2722,ETH,ET08006,9652602,4167081,36.79166667,Ethiopia,Oromia,East Wellega,36.79166667,9.625,1610.581904,1036.9,1858.8,855.5,1625.2
2723,ETH,ET08006,9652603,4167082,36.875,Ethiopia,Oromia,East Wellega,36.875,9.625,1647.195909,662.8,1289.4,632,1217.8
2724,ETH,ET08006,9652604,4167083,36.95833333,Ethiopia,Oromia,East Wellega,36.95833333,9.625,1721.956633,1164.5,1699.3,1477.8,1410.8
2725,ETH,ET08006,9652605,4167084,37.04166667,Ethiopia,Oromia,East Wellega,37.04166667,9.625,1705.285255,2110,2641.2,2114.5,2093.8
2726,ETH,ET08006,9652606,4167085,37.125,Ethiopia,Oromia,East Wellega,37.125,9.625,1601.98147,2492.8,3166.7,2411.1,2277.1
2727,ETH,ET08006,9652607,4167086,37.20833333,Ethiopia,Oromia,East Wellega,37.20833333,9.625,1468.912392,2430.6,3236.5,2420.8,2434.3
2728,ETH,ET08006,9652608,4167087,37.29166667,Ethiopia,Oromia,East Wellega,37.29166667,9.625,1404.01185,2913.7,3780.9,3028.4,2893
2729,ETH,ET08006,9652609,4167088,37.375,Ethiopia,Oromia,East Wellega,37.375,9.625,1351.407613,2736.7,3497.9,2921.5,2712.6
2730,ETH,ET08006,9652610,4167089,37.45833333,Ethiopia,Oromia,East Wellega,37.45833333,9.625,1279.825907,1669.7,4110.5,1366,3092.3
2731,ETH,ET08006,9652611,4167090,37.54166667,Ethiopia,Oromia,East Wellega,37.54166667,9.625,1416.216409,3008,4018.4,2333.3,3373.2
2732,ETH,ET08006,9652612,4167091,37.625,Ethiopia,Oromia,East Wellega,37.625,9.625,1280.230921,0,2204.8,0,1332.2
2733,ETH,ET08013,9652613,4167092,37.70833333,Ethiopia,Oromia,West Shewa,37.70833333,9.625,1500.892909,958.5,1645.3,720.5,1497.2
2734,ETH,ET08013,9652614,4167093,37.79166667,Ethiopia,Oromia,West Shewa,37.79166667,9.625,1548.894502,2585.2,3533.4,1632.3,3073.8
2735,ETH,ET08013,9652615,4167094,37.875,Ethiopia,Oromia,West Shewa,37.875,9.625,1484.854637,980.3,1366.1,855,1407.2
2736,ETH,ET08013,9652616,4167095,37.95833333,Ethiopia,Oromia,West Shewa,37.95833333,9.625,1470.754216,3480.8,4770.7,2104.6,3944.4
2737,ETH,ET08013,9652617,4167096,38.04166667,Ethiopia,Oromia,West Shewa,38.04166667,9.625,1389.733199,1619.6,2383,1772.7,2091.8
2738,ETH,ET08013,9652618,4167097,38.125,Ethiopia,Oromia,West Shewa,38.125,9.625,1165.573398,198.6,271.1,173.4,484.2
2739,ETH,ET08013,9652619,4167098,38.20833333,Ethiopia,Oromia,West Shewa,38.20833333,9.625,1189.269553,191.6,260,260.1,319.1
2740,ETH,ET08013,9652620,4167099,38.29166667,Ethiopia,Oromia,West Shewa,38.29166667,9.625,1198.176682,394.7,479.8,427.5,606.5
2741,ETH,ET08010,9652621,4167100,38.375,Ethiopia,Oromia,North Shewa (K4),38.375,9.625,1036.168802,191.4,260,171.9,232.4
2742,ETH,ET08010,9652622,4167101,38.45833333,Ethiopia,Oromia,North Shewa (K4),38.45833333,9.625,1054.412866,194.8,402.1,237,520.6
2743,ETH,ET08010,9652623,4167102,38.54166667,Ethiopia,Oromia,North Shewa (K4),38.54166667,9.625,1160.855824,499.9,1041.5,495.8,1089.4
2744,ETH,ET08010,9652624,4167103,38.625,Ethiopia,Oromia,North Shewa (K4),38.625,9.625,1148.253245,1942.2,4065.6,1315.7,3500.9
2745,ETH,ET08010,9652625,4167104,38.70833333,Ethiopia,Oromia,North Shewa (K4),38.70833333,9.625,1119.971932,1840.3,3768.7,1323,3286.7
2746,ETH,ET08010,9652626,4167105,38.79166667,Ethiopia,Oromia,North Shewa (K4),38.79166667,9.625,1120.747894,2008.9,4511.2,1514.1,3629.5
2747,ETH,ET08010,9652627,4167106,38.875,Ethiopia,Oromia,North Shewa (K4),38.875,9.625,1084.014897,2042.5,4534.9,1506.8,3718.2
2748,ETH,ET08010,9652628,4167107,38.95833333,Ethiopia,Oromia,North Shewa (K4),38.95833333,9.625,1055.972875,2191.9,4525.4,1637.5,3823.4
2749,ETH,ET08010,9652629,4167108,39.04166667,Ethiopia,Oromia,North Shewa (K4),39.04166667,9.625,1039.17098,2355.6,4301.9,2007.5,3769
2750,ETH,ET03006,9652630,4167109,39.125,Ethiopia,Amhara,North Shewa (K3),39.125,9.625,1020.585627,3940.8,4985.3,3029,4849.2
2751,ETH,ET08010,9652631,4167110,39.20833333,Ethiopia,Oromia,North Shewa (K4),39.20833333,9.625,1016.030418,2439.5,4061,1896.2,3605.9
2752,ETH,ET08010,9652632,4167111,39.29166667,Ethiopia,Oromia,North Shewa (K4),39.29166667,9.625,983.7249572,2405.7,3706,2051,3358.1
2753,ETH,ET08010,9652633,4167112,39.375,Ethiopia,Oromia,North Shewa (K4),39.375,9.625,973.2834531,2074.3,2932.1,1884.1,2335.9
2754,ETH,ET03006,9652634,4167113,39.45833333,Ethiopia,Amhara,North Shewa (K3),39.45833333,9.625,996.8946812,4089.6,3845.5,4087.2,3454.6
2755,ETH,ET03006,9652635,4167114,39.54166667,Ethiopia,Amhara,North Shewa (K3),39.54166667,9.625,1025.872892,2599.7,1923.7,3218.7,1911
2756,ETH,ET03006,9652636,4167115,39.625,Ethiopia,Amhara,North Shewa (K3),39.625,9.625,1128.160019,3274.1,0,4087.2,0
2757,ETH,ET03006,9652637,4167116,39.70833333,Ethiopia,Amhara,North Shewa (K3),39.70833333,9.625,1158.944754,1770.7,0,2614.6,0
2758,ETH,ET03006,9652638,4167117,39.79166667,Ethiopia,Amhara,North Shewa (K3),39.79166667,9.625,1022.185075,444,457.8,643.7,578.3
2759,ETH,ET03006,9652639,4167118,39.875,Ethiopia,Amhara,North Shewa (K3),39.875,9.625,813.5925745,155.9,653.5,136.2,736.6
2760,ETH,ET02003,9652640,4167119,39.95833333,Ethiopia,Afar,Afar Zone 3,39.95833333,9.625,656.8248286,0,333.1,0,570.1
2761,ETH,ET02003,9652643,4167122,40.20833333,Ethiopia,Afar,Afar Zone 3,40.20833333,9.625,518.6185526,0,1259.8,1411.5,571.9
2762,ETH,ET02003,9652644,4167123,40.29166667,Ethiopia,Afar,Afar Zone 3,40.29166667,9.625,496.9082324,0,7067.6,1411.5,3285.9
2763,ETH,ET10008,9652657,4167136,41.375,Ethiopia,Somali,Shinile,41.375,9.625,555.2152906,0,1365.4,0,2301.4
2764,ETH,ET10008,9652660,4167139,41.625,Ethiopia,Somali,Shinile,41.625,9.625,599.9956599,0,1371.9,0,2312.7
2765,ETH,ET10008,9652661,4167140,41.70833333,Ethiopia,Somali,Shinile,41.70833333,9.625,594.1961131,0,978.4,0,1124.1
2766,ETH,ET05001,9652662,4167141,41.79166667,Ethiopia,Dire Dawa,Dire Dawa,41.79166667,9.625,571.485488,0,2100.2,0,2060.1
2767,ETH,ET05001,9652663,4167142,41.875,Ethiopia,Dire Dawa,Dire Dawa,41.875,9.625,588.0177638,0,1934.9,0,1990.2
2768,ETH,ET05001,9652664,4167143,41.95833333,Ethiopia,Dire Dawa,Dire Dawa,41.95833333,9.625,721.9048533,200.1,1513,165.1,1457.1
2769,ETH,ET05001,9652665,4167144,42.04166667,Ethiopia,Dire Dawa,Dire Dawa,42.04166667,9.625,706.6206249,479.7,990.9,391.6,1279.8
2770,ETH,ET05001,9652666,4167145,42.125,Ethiopia,Dire Dawa,Dire Dawa,42.125,9.625,688.2912419,0,952.2,0,724.3
2771,ETH,ET08004,9652667,4167146,42.20833333,Ethiopia,Oromia,East Harerghe,42.20833333,9.625,735.6506998,318.6,1258.1,345.5,990.9
2772,ETH,ET08004,9652668,4167147,42.29166667,Ethiopia,Oromia,East Harerghe,42.29166667,9.625,734.3915498,534.3,1454.4,528.6,1543.5
2773,ETH,ET08004,9652669,4167148,42.375,Ethiopia,Oromia,East Harerghe,42.375,9.625,688.4139206,438.2,1335.8,429.2,1426.1
2774,ETH,ET10005,9652670,4167149,42.45833333,Ethiopia,Somali,Jijiga,42.45833333,9.625,718.6913748,654.8,624.5,4873,550.8
2775,ETH,ET10005,9652671,4167150,42.54166667,Ethiopia,Somali,Jijiga,42.54166667,9.625,656.2556803,1120.4,1030.1,8363.5,928.3
2776,ETH,ET10005,9652672,4167151,42.625,Ethiopia,Somali,Jijiga,42.625,9.625,612.4644468,716.4,541.1,4769.3,599.1
2777,ETH,ET10005,9652673,4167152,42.70833333,Ethiopia,Somali,Jijiga,42.70833333,9.625,607.5287054,1477.2,1544.9,8329,1297.1
2778,ETH,ET10005,9652674,4167153,42.79166667,Ethiopia,Somali,Jijiga,42.79166667,9.625,593.230259,1821.6,2065.5,5909.7,1650.9
2779,ETH,ET10005,9652675,4167154,42.875,Ethiopia,Somali,Jijiga,42.875,9.625,561.656259,2189.6,2131.9,14169.6,1912.2
2780,ETH,ET10005,9652676,4167155,42.95833333,Ethiopia,Somali,Jijiga,42.95833333,9.625,517.3318214,1484,1541.6,6704.6,1467.6
2781,ETH,ET10005,9652677,4167156,43.04166667,Ethiopia,Somali,Jijiga,43.04166667,9.625,484.8940258,1315.2,1175.4,6808.3,1261.1
2782,ETH,ET10005,9652678,4167157,43.125,Ethiopia,Somali,Jijiga,43.125,9.625,458.9765446,1344.1,0,3386.9,986.3
2783,ETH,ET10005,9652679,4167158,43.20833333,Ethiopia,Somali,Jijiga,43.20833333,9.625,435.9900733,1108.2,0,3110.4,833.2
2784,ETH,ET10005,9652680,4167159,43.29166667,Ethiopia,Somali,Jijiga,43.29166667,9.625,403.1676254,800.9,2114.4,2764.8,3974.2
2785,ETH,ET04001,9662570,4171369,34.125,Ethiopia,Benishangul Gumuz,Asosa,34.125,9.541666666,1269.115146,999.3,763.5,839.3,539.8
2786,ETH,ET04001,9662573,4171372,34.375,Ethiopia,Benishangul Gumuz,Asosa,34.375,9.541666666,1238.80413,999.3,3721.1,839.3,2437.8
2787,ETH,ET04001,9662574,4171373,34.45833333,Ethiopia,Benishangul Gumuz,Asosa,34.45833333,9.541666666,1291.974582,999.3,3467,839.3,2301.4
2788,ETH,ET08014,9662575,4171374,34.54166667,Ethiopia,Oromia,West Wellega,34.54166667,9.541666666,1349.658275,0,5882.9,0,5385.3
2789,ETH,ET08014,9662576,4171375,34.625,Ethiopia,Oromia,West Wellega,34.625,9.541666666,1337.727221,0,5884,0,5232.6
2790,ETH,ET08014,9662577,4171376,34.70833333,Ethiopia,Oromia,West Wellega,34.70833333,9.541666666,1323.272132,0,6243.6,0,5165.3
2791,ETH,ET08014,9662578,4171377,34.79166667,Ethiopia,Oromia,West Wellega,34.79166667,9.541666666,1313.697532,0,6661.5,0,5217.3
2792,ETH,ET08014,9662579,4171378,34.875,Ethiopia,Oromia,West Wellega,34.875,9.541666666,1404.38848,0,4330.6,0,3222.2
2793,ETH,ET08014,9662580,4171379,34.95833333,Ethiopia,Oromia,West Wellega,34.95833333,9.541666666,1486.603617,0,2223.9,0,1565.4
2794,ETH,ET08014,9662581,4171380,35.04166667,Ethiopia,Oromia,West Wellega,35.04166667,9.541666666,1536.593962,0,3549.1,0,2673.8
2795,ETH,ET08014,9662582,4171381,35.125,Ethiopia,Oromia,West Wellega,35.125,9.541666666,1557.567996,2585.7,3240.1,1465,2895.9
2796,ETH,ET08014,9662583,4171382,35.20833333,Ethiopia,Oromia,West Wellega,35.20833333,9.541666666,1588.142115,2444,2377.6,1486,2020.6
2797,ETH,ET08014,9662584,4171383,35.29166667,Ethiopia,Oromia,West Wellega,35.29166667,9.541666666,1623.763367,1876.8,1989.8,1076.4,1484.7
2798,ETH,ET08014,9662585,4171384,35.375,Ethiopia,Oromia,West Wellega,35.375,9.541666666,1724.583171,2236.3,2113,1270.7,1489
2799,ETH,ET08014,9662586,4171385,35.45833333,Ethiopia,Oromia,West Wellega,35.45833333,9.541666666,1763.010758,2853,3801.3,1706.5,3375
2800,ETH,ET08014,9662587,4171386,35.54166667,Ethiopia,Oromia,West Wellega,35.54166667,9.541666666,1759.561463,3394,4486.3,1937.6,3819.1
2801,ETH,ET08014,9662588,4171387,35.625,Ethiopia,Oromia,West Wellega,35.625,9.541666666,1688.027785,947.6,1010.5,477.9,734.6
2802,ETH,ET04002,9662589,4171388,35.70833333,Ethiopia,Benishangul Gumuz,Kemashi,35.70833333,9.541666666,1643.479332,0,1181.8,0,993.2
2803,ETH,ET04002,9662590,4171389,35.79166667,Ethiopia,Benishangul Gumuz,Kemashi,35.79166667,9.541666666,1606.353315,0,1314.5,0,1117.1
2804,ETH,ET04002,9662591,4171390,35.875,Ethiopia,Benishangul Gumuz,Kemashi,35.875,9.541666666,1508.488751,0,3208.8,0,2899
2805,ETH,ET04002,9662592,4171391,35.95833333,Ethiopia,Benishangul Gumuz,Kemashi,35.95833333,9.541666666,1397.42938,0,3213.8,0,3042.9
2806,ETH,ET08006,9662597,4171396,36.375,Ethiopia,Oromia,East Wellega,36.375,9.541666666,1485.190317,0,3065.3,0,1690
2807,ETH,ET08006,9662598,4171397,36.45833333,Ethiopia,Oromia,East Wellega,36.45833333,9.541666666,1528.735747,0,4791.7,0,3628.4
2808,ETH,ET08006,9662599,4171398,36.54166667,Ethiopia,Oromia,East Wellega,36.54166667,9.541666666,1603.069197,0,4962.1,0,3857.9
2809,ETH,ET08006,9662600,4171399,36.625,Ethiopia,Oromia,East Wellega,36.625,9.541666666,1585.305468,0,5782.6,0,4577.3
2810,ETH,ET08006,9662601,4171400,36.70833333,Ethiopia,Oromia,East Wellega,36.70833333,9.541666666,1602.897909,0,6091.3,0,4831.8
2811,ETH,ET08006,9662602,4171401,36.79166667,Ethiopia,Oromia,East Wellega,36.79166667,9.541666666,1611.227876,0,4892.5,0,3814.9
2812,ETH,ET08006,9662603,4171402,36.875,Ethiopia,Oromia,East Wellega,36.875,9.541666666,1596.428613,921.5,1452,904.1,747.5
2813,ETH,ET08006,9662604,4171403,36.95833333,Ethiopia,Oromia,East Wellega,36.95833333,9.541666666,1638.553843,1124.6,1370.8,1395.1,1172.1
2814,ETH,ET08006,9662605,4171404,37.04166667,Ethiopia,Oromia,East Wellega,37.04166667,9.541666666,1718.708012,1452.3,1514.3,1506.9,1200.5
2815,ETH,ET08006,9662606,4171405,37.125,Ethiopia,Oromia,East Wellega,37.125,9.541666666,1618.518393,1346.1,1709.2,1385.3,1435.6
2816,ETH,ET08006,9662607,4171406,37.20833333,Ethiopia,Oromia,East Wellega,37.20833333,9.541666666,1551.312114,435.8,505.5,617.3,438.4
2817,ETH,ET08006,9662608,4171407,37.29166667,Ethiopia,Oromia,East Wellega,37.29166667,9.541666666,1355.724651,1570.9,1930.7,2056.2,1572.6
2818,ETH,ET08006,9662609,4171408,37.375,Ethiopia,Oromia,East Wellega,37.375,9.541666666,1278.608922,3952.6,4893.6,4861,3590.4
2819,ETH,ET08006,9662610,4171409,37.45833333,Ethiopia,Oromia,East Wellega,37.45833333,9.541666666,1276.488766,3826.5,4778,4029.8,3793.3
2820,ETH,ET08006,9662611,4171410,37.54166667,Ethiopia,Oromia,East Wellega,37.54166667,9.541666666,1322.688013,1781.9,3408.6,1706.2,2646.9
2821,ETH,ET08006,9662612,4171411,37.625,Ethiopia,Oromia,East Wellega,37.625,9.541666666,1252.093426,0,2633.2,0,1572.5
2822,ETH,ET08013,9662613,4171412,37.70833333,Ethiopia,Oromia,West Shewa,37.70833333,9.541666666,1376.741428,527.3,1202.2,487.3,1137.9
2823,ETH,ET08013,9662614,4171413,37.79166667,Ethiopia,Oromia,West Shewa,37.79166667,9.541666666,1380.314762,1497.5,2521.4,1345.3,2200.8
2824,ETH,ET08013,9662615,4171414,37.875,Ethiopia,Oromia,West Shewa,37.875,9.541666666,1358.902655,871.4,1553.9,1097.2,1330.4
2825,ETH,ET08013,9662616,4171415,37.95833333,Ethiopia,Oromia,West Shewa,37.95833333,9.541666666,1350.269788,1478.4,2372.8,1964.1,2161.7
2826,ETH,ET08013,9662617,4171416,38.04166667,Ethiopia,Oromia,West Shewa,38.04166667,9.541666666,1287.844082,1519,2822.1,1943.2,2331.4
2827,ETH,ET08013,9662618,4171417,38.125,Ethiopia,Oromia,West Shewa,38.125,9.541666666,1188.830374,426.9,732.3,541.1,899.7
2828,ETH,ET08013,9662619,4171418,38.20833333,Ethiopia,Oromia,West Shewa,38.20833333,9.541666666,1268.691276,1055,1432.5,890.9,1352.8
2829,ETH,ET08013,9662620,4171419,38.29166667,Ethiopia,Oromia,West Shewa,38.29166667,9.541666666,1255.157026,2496.5,3439.7,1476.8,2811.2
2830,ETH,ET08013,9662621,4171420,38.375,Ethiopia,Oromia,West Shewa,38.375,9.541666666,1080.530634,209.3,260,236.1,333.8
2831,ETH,ET08013,9662622,4171421,38.45833333,Ethiopia,Oromia,West Shewa,38.45833333,9.541666666,1119.936297,205.9,260,254.1,314.3
2832,ETH,ET08010,9662623,4171422,38.54166667,Ethiopia,Oromia,North Shewa (K4),38.54166667,9.541666666,1066.338456,191.4,260,179,363
2833,ETH,ET08010,9662624,4171423,38.625,Ethiopia,Oromia,North Shewa (K4),38.625,9.541666666,1033.970074,314.6,597.6,372.5,816.9
2834,ETH,ET08010,9662625,4171424,38.70833333,Ethiopia,Oromia,North Shewa (K4),38.70833333,9.541666666,1043.744373,450.5,835,483.7,1007.1
2835,ETH,ET08010,9662626,4171425,38.79166667,Ethiopia,Oromia,North Shewa (K4),38.79166667,9.541666666,1135.756752,1903.6,3819.6,1371.4,3241.8
2836,ETH,ET08010,9662627,4171426,38.875,Ethiopia,Oromia,North Shewa (K4),38.875,9.541666666,1104.324909,2219.6,4567.4,1514.1,3792.5
2837,ETH,ET08010,9662628,4171427,38.95833333,Ethiopia,Oromia,North Shewa (K4),38.95833333,9.541666666,1087.34226,2223.2,4574.3,1526.2,3780.9
2838,ETH,ET08010,9662629,4171428,39.04166667,Ethiopia,Oromia,North Shewa (K4),39.04166667,9.541666666,1065.893511,2304.1,4317.6,1990.6,3675
2839,ETH,ET08010,9662630,4171429,39.125,Ethiopia,Oromia,North Shewa (K4),39.125,9.541666666,1045.146678,2390.5,4146.7,1956.7,3634.1
2840,ETH,ET08010,9662631,4171430,39.20833333,Ethiopia,Oromia,North Shewa (K4),39.20833333,9.541666666,1031.134499,2393,3973.7,1651.9,3543.3
2841,ETH,ET08010,9662632,4171431,39.29166667,Ethiopia,Oromia,North Shewa (K4),39.29166667,9.541666666,996.0205965,2462.6,3634,2046.2,2804
2842,ETH,ET03006,9662633,4171432,39.375,Ethiopia,Amhara,North Shewa (K3),39.375,9.541666666,986.0061951,4154.1,3843,3972.6,3070.8
2843,ETH,ET03006,9662634,4171433,39.45833333,Ethiopia,Amhara,North Shewa (K3),39.45833333,9.541666666,1006.297531,3942.3,3701.3,3716.9,3364.5
2844,ETH,ET03006,9662635,4171434,39.54166667,Ethiopia,Amhara,North Shewa (K3),39.54166667,9.541666666,1043.050847,3141.5,0,4069.6,0
2845,ETH,ET03006,9662636,4171435,39.625,Ethiopia,Amhara,North Shewa (K3),39.625,9.541666666,1002.784256,1619.9,1313.7,2226.6,1368.6
2846,ETH,ET03006,9662637,4171436,39.70833333,Ethiopia,Amhara,North Shewa (K3),39.70833333,9.541666666,952.2382307,589.3,447.4,873,517.8
2847,ETH,ET03006,9662638,4171437,39.79166667,Ethiopia,Amhara,North Shewa (K3),39.79166667,9.541666666,928.2149995,459.8,285.1,577.6,503.5
2848,ETH,ET03006,9662639,4171438,39.875,Ethiopia,Amhara,North Shewa (K3),39.875,9.541666666,772.2910336,0,736.7,0,1041.5
2849,ETH,ET02003,9662640,4171439,39.95833333,Ethiopia,Afar,Afar Zone 3,39.95833333,9.541666666,613.088929,0,292.4,0,449.3
2850,ETH,ET02003,9662643,4171442,40.20833333,Ethiopia,Afar,Afar Zone 3,40.20833333,9.541666666,473.1612631,0,2361.1,1411.5,523.9
2851,ETH,ET02003,9662644,4171443,40.29166667,Ethiopia,Afar,Afar Zone 3,40.29166667,9.541666666,437.3578174,0,2763.5,0,1448.3
2852,ETH,ET10008,9662657,4171456,41.375,Ethiopia,Somali,Shinile,41.375,9.541666666,714.7479954,0,1361.1,0,2294
2853,ETH,ET10008,9662658,4171457,41.45833333,Ethiopia,Somali,Shinile,41.45833333,9.541666666,762.5916879,0,1307.3,0,1094.5
2854,ETH,ET10008,9662659,4171458,41.54166667,Ethiopia,Somali,Shinile,41.54166667,9.541666666,790.9252159,0,1651.2,0,1366.8
2855,ETH,ET10008,9662660,4171459,41.625,Ethiopia,Somali,Shinile,41.625,9.541666666,823.8449782,0,1358.5,0,1136.8
2856,ETH,ET10008,9662661,4171460,41.70833333,Ethiopia,Somali,Shinile,41.70833333,9.541666666,743.1255945,0,1177.1,0,1023.3
2857,ETH,ET05001,9662662,4171461,41.79166667,Ethiopia,Dire Dawa,Dire Dawa,41.79166667,9.541666666,734.1874227,209.9,1134.7,201.9,1478.7
2858,ETH,ET05001,9662663,4171462,41.875,Ethiopia,Dire Dawa,Dire Dawa,41.875,9.541666666,744.2823362,184.7,1344.3,177.4,1617.6
2859,ETH,ET05001,9662664,4171463,41.95833333,Ethiopia,Dire Dawa,Dire Dawa,41.95833333,9.541666666,840.2980503,737.1,2015,583.2,1715.9
2860,ETH,ET05001,9662665,4171464,42.04166667,Ethiopia,Dire Dawa,Dire Dawa,42.04166667,9.541666666,921.1409435,1030.7,1537.1,833.3,1576.8
2861,ETH,ET05001,9662666,4171465,42.125,Ethiopia,Dire Dawa,Dire Dawa,42.125,9.541666666,923.9395392,889.4,385.2,813.7,388.3
2862,ETH,ET08004,9662667,4171466,42.20833333,Ethiopia,Oromia,East Harerghe,42.20833333,9.541666666,879.6010183,562.9,730.3,638.5,598.2
2863,ETH,ET08004,9662668,4171467,42.29166667,Ethiopia,Oromia,East Harerghe,42.29166667,9.541666666,889.8478649,669,950.8,759,726.5
2864,ETH,ET08004,9662669,4171468,42.375,Ethiopia,Oromia,East Harerghe,42.375,9.541666666,776.7281974,1485.9,2142.9,1743,1795
2865,ETH,ET10005,9662670,4171469,42.45833333,Ethiopia,Somali,Jijiga,42.45833333,9.541666666,719.1976639,1335.9,1459.9,11335.7,1203.9
2866,ETH,ET10005,9662671,4171470,42.54166667,Ethiopia,Somali,Jijiga,42.54166667,9.541666666,700.070946,1583.8,1287.3,14273.2,1198.8
2867,ETH,ET10005,9662672,4171471,42.625,Ethiopia,Somali,Jijiga,42.625,9.541666666,653.4115323,2144.1,2459.2,16208.5,2033.3
2868,ETH,ET10005,9662673,4171472,42.70833333,Ethiopia,Somali,Jijiga,42.70833333,9.541666666,614.7981166,2617.3,2875.9,18455,2238.3
2869,ETH,ET10005,9662674,4171473,42.79166667,Ethiopia,Somali,Jijiga,42.79166667,9.541666666,596.1699465,2130.6,2596.6,12234.1,1863.2
